1362944225,1638237221,6453639083,1407706280,1209745044,990501167,1540023976,1275018170,1335052501,1335052501
1335052501,1387388358,1407706280,1484428568,1636236310,6476429895,1362944225,1487751011,6453639083,918442624,1560984586,1335052501,1593179741,6443516223
918442624,898718691,1552673366,701290091,792577826,1605729220,1543367886,1446207192,1524787428,1335052501
1407706280,1387388358,1484428568,1636236310,1335052501,1362944225,6453639083,1209745044,1540023976,1228996585,1563218359,1335052501,1593179741,6443516223
1228996585,1115496885,1116310723,1373182041,1336911185,1209745044,1407706280,6453639083,1486562403,990501167,1342541562,1335052501
1636236310,1387388358,1407706280,1484428568,1335052501,1593007755,6473672621,1633406895,1501630907,6446705377,1368396053,1335052501,1407706280,1593179741
6453639083,1577082996,1577082754,1563218359,6476429895,1362944225,1407706280,6443441166,6450313385,1335052501,1407706280
1484428568,1387388358,1407706280,1636236310,1335052501,1488583394,650291528,972314631,485247638,1441094593,1358813934,1335052501,1407706280,6443516223
1540023976,1694634756,6462408151,6466558694,1342541562,1297887877,1466598215,6453639083,1232126462,1362944225,1335052501
6476429895,1581209934,1597816542,1581209932,1644447464,1581278019,6471483473,1597412294,6453639083,6473455859,6499216448,6456888175,1571995248,6453359966,1407706280
1209745044,1335052500,1342541562,1377044388,1527380496,1617242821,1669447308,1184106991,1228996585,1362944225,1407706280,6453639083,1516239264,990501167,1407706280
1487751011,1131450408,1170606381,1568214103,1327620365,1131450409,1468057679,1523951807,1441639746,6443441166,6443398815,957334044,1599659331,1532572439,1407706280
1563218359,1563218361,1673518618,6447528640,6453639083,964565026,1261046276,1523677599,6476429895,661488661,1407706280
1560984586,867175889,6460934979,1457115603,1486681436,1552382561,1659688614,1596786737,1528281985,997699744,1135183644,1520371417,1131513826,1536338554,1407706280
1673195733,1656366234,6450207849,6444717777,6479521575,1494274513,1566268590,1598878022,6450213378,1557441859,1456342930,6450207849
6446313713,1665800526,6476250842,6450207849,1530785245,1138160651,1545141360,1672911248,6450207849
6463845482,1700504529,6475661058,6471653750,6450207849,1595026652,715478161,1616842530,6450207849
6475661058,1707476945,6463845482,6471653750,1595026652,6450207849,1616842530,1576485569,6450207849
6479521575,1656366234,6450207849,1673195733,6444717777,6448814377,1531821672,1590365366,6470903274,6448633920,1563892793,6450207849
6444717777,1656366234,6450207849,1673195733,6479521575,6444488299,6444312823,6449664844,1661289699,6444852885,6444379224,6450207849
6464008697,1697825393,6452721752,6479395752,6465572968,1581251939,6444059115,6449875907,6446928275,6450207849,6450207849
1576485569,1413640329,1450073148,1599464590,1438972334,1619441053,1598835335,6444059115,1463944919,1542570430,6450207849,1271646620,1386975827,1366265585,6450207849
1463944919,1463944918,1494274513,1550699726,1545531708,1473568605,1576485569,1542570430,1544434255,1439661114,6450207849,1519214076,6450207849
1552607431,1547165441,1548411923,6461043893,1557847378,660597346,1125810674,1387762387,1042961772,1472720866,1132981186,6450207849
1535937343,1472147687,1346502579,1346502551,1541111739,1153192044,6443763900,1517781747,954166857,1481190208,1188540826,6451042818
1526236130,1019985641,1443058126,1659191255,1514773236,1475119667,1462614690,1466965930,1519723180,1569362439,1555631676,1510177046,1008075584,1497109010,6451042818
683284746,595161481,767422976,734415219,595161478,642273375,625274950,632689354,877452772,775462659,686878792,1270005095,1574587467,1015263425,6451042818
1434042852,1033400900,1072051830,1225815327,1268239103,1218259812,1268248648,1186134815,6451042818,1573946821,1543318305,1422958363,623665926,905743183,6451042818
767422976,595161481,734415219,683284746,595161478,642273375,625274950,632689354,879281862,1270005095,431562508,920741677,1197209563,1330896529,6451042818
1511271636,1261045705,1593179741,1530681225,6464529174,6473530967,1072364191,1067146012,1599248634,6450484286,1564038534,6451042818
1530681225,1261045705,1593179741,1511271636,6464529174,1581631334,1623629134,1670747221,1672758679,6447257371,1577787440,1593179741
6464529174,1261045705,1593179741,1511271636,1530681225,1616530707,1479581971,1628288910,1604476553,6445875585,6475188380,1593179741
6444198531,1653044979,1519178452,1592834113,6466231560,1568021161,1628984196,1671934764,1593179741
1671430289,1671430291,1639319559,6463722071,1623810458,1635137918,6472642269,1593179741,1593179741
968722771,1259100707,1160354175,1024979276,1001532860,1436469696,1459839842,1474067964,1080588341,1177265103,1135933404,981400832,1083356839,1450249393,1593179741
650291528,650291731,581905758,1242758514,1346646781,1607469616,6444170034,1603222290,1593179741
1488583394,1488583393,1542704186,1484428568,1447959921,1493493642,345950364,984225820,1622393645,1484428568
